epoch,actor_lr,time_elapsed,rollout/return,critic_lr,total_rollout_steps,rollout/ep_steps
760,0.0001,835.0918221473694,-301.16256234709374,0.0001,152200,200.0,,,,,,6.3095884,7.906747
761,0.0001,836.0428330898285,-294.15963650401557,0.0001,152400,200.0,,,,,,6.2823863,7.977434
762,0.0001,837.028183221817,-306.7999590557715,0.0001,152600,200.0,,,,,,6.2609034,7.7758665
763,0.0001,837.964693069458,-300.40096155925056,0.0001,152800,200.0,,,,,,6.2952867,7.795558
764,0.0001,838.9068262577057,-304.2027541466064,0.0001,153000,200.0,,,,,,6.289469,8.004987
765,0.0001,839.8564281463623,-305.56593201377876,0.0001,153200,200.0,,,,,,6.3649874,8.00155
766,0.0001,840.785805940628,-304.8918249329688,0.0001,153400,200.0,,,,,,6.454433,7.7880464
767,0.0001,841.7684245109558,-303.714159554457,0.0001,153600,200.0,,,,,,6.3220696,8.07597
768,0.0001,842.7126455307007,-299.5482231776501,0.0001,153800,200.0,,,,,,6.282055,8.1428995
769,0.0001,843.6498837471008,-301.4220294230232,0.0001,154000,200.0,,,,,,6.2874103,8.149678
770,0.0001,844.5878431797028,-299.81272594722844,0.0001,154200,200.0,,,,,,6.3081756,7.8643456
771,0.0001,845.5316586494446,-303.60687762767236,0.0001,154400,200.0,,,,,,6.270769,7.963911
772,0.0001,846.4664092063904,-302.5340327293042,0.0001,154600,200.0,,,,,,6.286719,7.7642403
773,0.0001,847.4552373886108,-296.34670207871204,0.0001,154800,200.0,,,,,,6.287079,8.050191
774,0.0001,848.4187951087952,-307.03610621567327,0.0001,155000,200.0,,,,,,6.303524,8.077444
775,0.0001,849.3627684116364,-306.3571150147856,0.0001,155200,200.0,,,,,,6.372287,8.107678
776,0.0001,850.3045928478241,-303.11127629006927,0.0001,155400,200.0,,,,,,6.3129945,8.011423
777,0.0001,851.2311553955078,-298.4020352456161,0.0001,155600,200.0,,,,,,6.2935834,8.129917
778,0.0001,852.1614556312561,-302.49391051611934,0.0001,155800,200.0,,,,,,6.285036,8.047348
779,0.0001,853.1796860694885,-306.0096294986207,0.0001,156000,200.0,,,,,,6.337283,8.033389
780,0.0001,854.1203155517578,-302.9545616706773,0.0001,156200,200.0,,,,,,6.2366004,7.86545
781,0.0001,855.0570116043091,-280.51711913923026,0.0001,156400,200.0,,,,,,6.3860292,7.8771706
782,0.0001,856.0050473213196,-283.9079656071353,0.0001,156600,200.0,,,,,,6.2972283,8.017996
783,0.0001,856.9285795688629,-304.075336096515,0.0001,156800,200.0,,,,,,6.1794634,7.977008
784,0.0001,857.9219257831573,-304.0684688343762,0.0001,157000,200.0,,,,,,6.2851477,7.9577174
785,0.0001,858.8732104301453,-305.3991440300084,0.0001,157200,200.0,,,,,,6.243663,8.035811
786,0.0001,859.8266530036926,-298.920896791669,0.0001,157400,200.0,,,,,,6.2763524,7.8446026
787,0.0001,860.7806115150452,-303.86487369794344,0.0001,157600,200.0,,,,,,6.298493,7.9321623
788,0.0001,861.7305610179901,-302.9502426102252,0.0001,157800,200.0,,,,,,6.1652718,8.042688
789,0.0001,862.6693465709686,-301.8725542559396,0.0001,158000,200.0,,,,,,6.2594895,8.06133
790,0.0001,863.6830244064331,-296.82553564355055,0.0001,158200,200.0,,,,,,6.252519,7.896741
791,0.0001,864.6251261234283,-298.73335604651817,0.0001,158400,200.0,,,,,,6.296686,7.748368
792,0.0001,865.5681118965149,-302.54341627157083,0.0001,158600,200.0,,,,,,6.291606,7.900349
793,0.0001,866.4922807216644,-299.6437027303614,0.0001,158800,200.0,,,,,,6.2653193,7.9650445
794,0.0001,867.4335560798645,-304.8378751429066,0.0001,159000,200.0,,,,,,6.271953,8.057101
795,0.0001,868.4221181869507,-300.5168810059001,0.0001,159200,200.0,,,,,,6.3028936,8.088032
796,0.0001,869.3757796287537,-304.46369232067696,0.0001,159400,200.0,,,,,,6.33493,7.9750295
797,0.0001,870.3005237579346,-302.2221609231277,0.0001,159600,200.0,,,,,,6.406355,7.990435
798,0.0001,871.2717969417572,-308.917625917753,0.0001,159800,200.0,,,,,,6.329765,7.9651055
799,0.0001,872.2138521671295,-302.6352373078974,0.0001,160000,200.0,,,,,,6.3323436,8.019703
800,0.0001,873.1451315879822,-301.69482468503,0.0001,160200,200.0,,,,,,6.505277,7.947855
800,,,,,,,,,0.9081884708162772,0.7564680492789595,160200,,
801,0.0001,880.726774930954,-300.9602899168843,0.0001,160400,200.0,,,,,,6.415562,8.280196
802,0.0001,881.7457013130188,-282.60321542254763,0.0001,160600,200.0,,,,,,6.3711534,8.21076
803,0.0001,882.6828608512878,-308.4051297144251,0.0001,160800,200.0,,,,,,6.372242,8.154616
804,0.0001,883.6266915798187,-303.2734088022967,0.0001,161000,200.0,,,,,,6.3360577,7.962942
805,0.0001,884.5685112476349,-301.15962635328844,0.0001,161200,200.0,,,,,,6.2740526,8.132922
806,0.0001,885.5115330219269,-301.08389165379305,0.0001,161400,200.0,,,,,,6.4068975,7.9949183
807,0.0001,886.4406821727753,-301.2305137276191,0.0001,161600,200.0,,,,,,6.3500285,8.113773
808,0.0001,887.3852763175964,-303.2270802642358,0.0001,161800,200.0,,,,,,6.2350826,8.021194
809,0.0001,888.327470779419,-305.49613682038176,0.0001,162000,200.0,,,,,,6.317376,8.086657
810,0.0001,889.2663593292236,-292.03997415069614,0.0001,162200,200.0,,,,,,6.329178,7.818031
811,0.0001,890.2008605003357,-304.0404398459027,0.0001,162400,200.0,,,,,,6.417705,7.9638076
812,0.0001,891.145158290863,-304.0555173598955,0.0001,162600,200.0,,,,,,6.34475,8.064834
813,0.0001,892.0795159339905,-297.81478922630714,0.0001,162800,200.0,,,,,,6.2572517,7.930194
814,0.0001,893.0248334407806,-303.48237574388037,0.0001,163000,200.0,,,,,,6.289606,8.029751
815,0.0001,894.0197579860687,-300.21027550527,0.0001,163200,200.0,,,,,,6.259942,7.955969
816,0.0001,894.9617202281952,-299.32550628285094,0.0001,163400,200.0,,,,,,6.3515835,7.9609747
817,0.0001,895.9015846252441,-303.235542573585,0.0001,163600,200.0,,,,,,6.25209,7.798358
818,0.0001,896.8503229618073,-302.4326657939646,0.0001,163800,200.0,,,,,,6.306976,8.016829
819,0.0001,897.7943994998932,-299.1227984922101,0.0001,164000,200.0,,,,,,6.3203344,8.115883
820,0.0001,898.7563500404358,-303.56961263350235,0.0001,164200,200.0,,,,,,6.278126,7.9390535
821,0.0001,899.7185478210449,-303.53343208536637,0.0001,164400,200.0,,,,,,6.2991004,7.955261
822,0.0001,900.655264377594,-298.27001913978285,0.0001,164600,200.0,,,,,,6.3618712,8.014036
823,0.0001,901.601405620575,-302.5174988636316,0.0001,164800,200.0,,,,,,6.3428106,7.9871626
824,0.0001,902.5470733642578,-302.2538426004639,0.0001,165000,200.0,,,,,,6.400506,7.8765078
825,0.0001,903.4855616092682,-302.99828498273354,0.0001,165200,200.0,,,,,,6.2769604,8.098328
826,0.0001,904.4797809123993,-303.7908577096949,0.0001,165400,200.0,,,,,,6.3373027,8.010855
827,0.0001,905.42023396492,-305.5405943637,0.0001,165600,200.0,,,,,,6.2808547,7.9415574
828,0.0001,906.3643190860748,-296.74009590660563,0.0001,165800,200.0,,,,,,6.339168,7.9727917
829,0.0001,907.3172490596771,-307.25426634381125,0.0001,166000,200.0,,,,,,6.255224,7.957003
830,0.0001,908.2638742923737,-302.16130931118613,0.0001,166200,200.0,,,,,,6.23744,8.039533
831,0.0001,909.202271938324,-302.1936093307709,0.0001,166400,200.0,,,,,,6.210595,7.8473473
832,0.0001,910.2006011009216,-301.24150262792557,0.0001,166600,200.0,,,,,,6.227531,7.923558
833,0.0001,911.1408257484436,-306.8712913816209,0.0001,166800,200.0,,,,,,6.3242326,7.9033227
834,0.0001,912.0805337429047,-301.29877988313484,0.0001,167000,200.0,,,,,,6.3708467,7.78886
835,0.0001,913.0211656093597,-303.18914443376764,0.0001,167200,200.0,,,,,,6.3420873,7.839238
836,0.0001,913.9644920825958,-297.3970809959678,0.0001,167400,200.0,,,,,,6.338545,7.9907427
837,0.0001,914.8978753089905,-299.73894603553134,0.0001,167600,200.0,,,,,,6.3641224,7.874911
838,0.0001,915.891704082489,-303.63804948025233,0.0001,167800,200.0,,,,,,6.258052,7.8541646
839,0.0001,916.8350312709808,-300.94826453371655,0.0001,168000,200.0,,,,,,6.3189716,8.008516
840,0.0001,917.7616057395935,-297.62515216129145,0.0001,168200,200.0,,,,,,6.2853875,7.9954314
841,0.0001,918.6996939182281,-298.2252606234099,0.0001,168400,200.0,,,,,,6.1922503,8.073705
842,0.0001,919.6422896385193,-302.6345181346806,0.0001,168600,200.0,,,,,,6.2602715,7.8212514
843,0.0001,920.5912947654724,-302.39402745416146,0.0001,168800,200.0,,,,,,6.257294,7.7661047
844,0.0001,921.5363669395447,-302.1256298666167,0.0001,169000,200.0,,,,,,6.253014,7.8163013
845,0.0001,922.5322737693787,-299.8847065838189,0.0001,169200,200.0,,,,,,6.193619,7.9928966
846,0.0001,923.4808032512665,-296.0464268852527,0.0001,169400,200.0,,,,,,6.3232393,7.900725
847,0.0001,924.4201350212097,-303.59901660251734,0.0001,169600,200.0,,,,,,6.3208995,7.897421
848,0.0001,925.3776936531067,-290.0748548848062,0.0001,169800,200.0,,,,,,6.2526827,7.891166
849,0.0001,926.3086698055267,-298.84705610326273,0.0001,170000,200.0,,,,,,6.3747663,7.867406
850,0.0001,927.2615749835968,-298.86280035832795,0.0001,170200,200.0,,,,,,6.3577332,8.085191
851,0.0001,928.2668483257294,-304.9763355518082,0.0001,170400,200.0,,,,,,6.387438,7.8449483
852,0.0001,929.219217300415,-300.0357508315299,0.0001,170600,200.0,,,,,,6.334617,8.182801
853,0.0001,930.1568348407745,-298.36297677011754,0.0001,170800,200.0,,,,,,6.242129,8.104951
854,0.0001,931.0804851055145,-307.5445841134475,0.0001,171000,200.0,,,,,,6.302254,7.9571095
855,0.0001,932.0214886665344,-303.28363685615545,0.0001,171200,200.0,,,,,,6.3115153,8.154692
856,0.0001,932.9570868015289,-304.1373161990021,0.0001,171400,200.0,,,,,,6.293383,7.751118
857,0.0001,933.903205871582,-305.0158242584508,0.0001,171600,200.0,,,,,,6.452705,7.79876
858,0.0001,934.8993518352509,-303.9592231137086,0.0001,171800,200.0,,,,,,6.4484825,8.045105
859,0.0001,935.8477203845978,-303.0069509859141,0.0001,172000,200.0,,,,,,6.34033,8.121615
860,0.0001,936.7721562385559,-290.8538192136837,0.0001,172200,200.0,,,,,,6.287654,8.093311
861,0.0001,937.7170360088348,-302.18994682684587,0.0001,172400,200.0,,,,,,6.3379383,7.741329
862,0.0001,938.6624460220337,-299.9286936383661,0.0001,172600,200.0,,,,,,6.320047,8.004955
863,0.0001,939.6288325786591,-302.833540811906,0.0001,172800,200.0,,,,,,6.3187385,8.0422945
864,0.0001,940.6000356674194,-300.93547547757277,0.0001,173000,200.0,,,,,,6.4458117,7.8836555
865,0.0001,941.5423958301544,-301.47214634214697,0.0001,173200,200.0,,,,,,6.319267,8.038393
866,0.0001,942.4739310741425,-295.3505229427653,0.0001,173400,200.0,,,,,,6.2769136,8.021947
867,0.0001,943.4088904857635,-299.09194752354716,0.0001,173600,200.0,,,,,,6.350604,8.180256
868,0.0001,944.3381657600403,-299.92925624301364,0.0001,173800,200.0,,,,,,6.3843136,8.000497
869,0.0001,945.331928730011,-303.43047733452124,0.0001,174000,200.0,,,,,,6.3823957,7.904433
870,0.0001,946.2667989730835,-301.2605015005638,0.0001,174200,200.0,,,,,,6.3521514,7.999913
871,0.0001,947.2102615833282,-300.2066859764309,0.0001,174400,200.0,,,,,,6.306595,7.839101
872,0.0001,948.1599686145782,-302.62995516769166,0.0001,174600,200.0,,,,,,6.2566743,8.185264
873,0.0001,949.0956497192383,-300.3700228296251,0.0001,174800,200.0,,,,,,6.3430476,7.931725
874,0.0001,950.0311472415924,-303.3256087789624,0.0001,175000,200.0,,,,,,6.249717,8.012457
875,0.0001,951.0408570766449,-303.3982054787412,0.0001,175200,200.0,,,,,,6.306774,8.002724
876,0.0001,951.9920570850372,-302.505881552215,0.0001,175400,200.0,,,,,,6.2927456,7.880217
877,0.0001,952.9252502918243,-298.5605673059113,0.0001,175600,200.0,,,,,,6.405228,7.841526
878,0.0001,953.8746576309204,-304.48287396741205,0.0001,175800,200.0,,,,,,6.296964,8.010609
879,0.0001,954.8176836967468,-302.3933329543996,0.0001,176000,200.0,,,,,,6.2595286,7.9039974
880,0.0001,955.7636334896088,-299.11119632897163,0.0001,176200,200.0,,,,,,6.1931353,7.87419
881,0.0001,956.7416622638702,-292.2918185853112,0.0001,176400,200.0,,,,,,6.2230515,7.571565
882,0.0001,957.6904714107513,-302.5655427399461,0.0001,176600,200.0,,,,,,6.23107,7.810061
883,0.0001,958.6228251457214,-299.9332962877132,0.0001,176800,200.0,,,,,,6.2043095,7.9223742
884,0.0001,959.569643497467,-304.3782643634714,0.0001,177000,200.0,,,,,,6.0960217,7.8320374
885,0.0001,960.5061416625977,-301.7568733400166,0.0001,177200,200.0,,,,,,6.099162,7.882216
886,0.0001,961.5012962818146,-303.6485103542153,0.0001,177400,200.0,,,,,,6.1977773,7.708172
887,0.0001,962.4397296905518,-300.6106182820522,0.0001,177600,200.0,,,,,,6.1635356,7.8541436
888,0.0001,963.3739445209503,-297.1617773389473,0.0001,177800,200.0,,,,,,6.220984,7.668596
889,0.0001,964.3192896842957,-297.6019737453925,0.0001,178000,200.0,,,,,,6.1595635,7.7862563
890,0.0001,965.2489292621613,-295.6581027980324,0.0001,178200,200.0,,,,,,6.256153,7.768466
891,0.0001,966.1977558135986,-294.76727709504746,0.0001,178400,200.0,,,,,,6.234831,7.984405
892,0.0001,967.2013421058655,-296.0213761268989,0.0001,178600,200.0,,,,,,6.2961287,7.8591895
893,0.0001,968.1474492549896,-301.2085641473439,0.0001,178800,200.0,,,,,,6.236439,7.876167
894,0.0001,969.0990715026855,-309.6014769546038,0.0001,179000,200.0,,,,,,6.2615905,7.815405
895,0.0001,970.0326724052429,-304.0830058684212,0.0001,179200,200.0,,,,,,6.2521796,7.74733
896,0.0001,970.9601395130157,-306.05357045574846,0.0001,179400,200.0,,,,,,6.1754694,7.9215546
897,0.0001,971.9567370414734,-304.38984467391805,0.0001,179600,200.0,,,,,,6.2565336,7.812046
898,0.0001,972.9053072929382,-302.93591227845025,0.0001,179800,200.0,,,,,,6.2717595,7.9978733
899,0.0001,973.8466598987579,-306.18892231798316,0.0001,180000,200.0,,,,,,6.2497907,7.8866625
900,0.0001,974.7862365245819,-302.0155237909013,0.0001,180200,200.0,,,,,,6.348136,8.068195
901,0.0001,975.7225549221039,-304.0773638952569,0.0001,180400,200.0,,,,,,6.207448,7.9123254
902,0.0001,976.6582758426666,-302.83112143644627,0.0001,180600,200.0,,,,,,6.243677,7.6683006
903,0.0001,977.6860227584839,-302.3588727219802,0.0001,180800,200.0,,,,,,6.34918,7.7751284
904,0.0001,978.6255798339844,-304.12913568153266,0.0001,181000,200.0,,,,,,6.2748847,8.035309
905,0.0001,979.5642745494843,-300.071242530128,0.0001,181200,200.0,,,,,,6.2516327,7.951436
906,0.0001,980.498114824295,-299.39528502549877,0.0001,181400,200.0,,,,,,6.3222594,7.935744
907,0.0001,981.423181772232,-297.89138852311953,0.0001,181600,200.0,,,,,,6.2422853,7.90388
908,0.0001,982.4085493087769,-303.8955980842678,0.0001,181800,200.0,,,,,,6.36542,7.7729335
909,0.0001,983.344931602478,-299.06485981448446,0.0001,182000,200.0,,,,,,6.3528557,7.996796
910,0.0001,984.2829427719116,-300.258658891995,0.0001,182200,200.0,,,,,,6.3247876,7.9298024
911,0.0001,985.2246947288513,-305.5194036130608,0.0001,182400,200.0,,,,,,6.265732,8.064728
912,0.0001,986.1546773910522,-302.48716387237096,0.0001,182600,200.0,,,,,,6.2339497,7.9180837
913,0.0001,987.0927126407623,-297.06910734827153,0.0001,182800,200.0,,,,,,6.294146,7.922641
914,0.0001,988.1058552265167,-299.2719447966949,0.0001,183000,200.0,,,,,,6.2512794,7.980619
915,0.0001,989.0428333282471,-297.75470035794274,0.0001,183200,200.0,,,,,,6.286693,8.000568
916,0.0001,989.9898982048035,-306.6530468713311,0.0001,183400,200.0,,,,,,6.2915907,7.7190905
917,0.0001,990.9348950386047,-298.72067931398925,0.0001,183600,200.0,,,,,,6.3467736,7.8420134
918,0.0001,991.8642148971558,-299.9820679319962,0.0001,183800,200.0,,,,,,6.3001018,7.823092
919,0.0001,992.8056695461273,-301.79824419482446,0.0001,184000,200.0,,,,,,6.335462,7.944793
920,0.0001,993.7417106628418,-299.17381978044597,0.0001,184200,200.0,,,,,,6.3121533,8.101246
921,0.0001,994.7403910160065,-305.9596502772179,0.0001,184400,200.0,,,,,,6.262257,7.99415
922,0.0001,995.691193819046,-300.1614069869567,0.0001,184600,200.0,,,,,,6.3714232,7.7457843
923,0.0001,996.6348054409027,-299.0496355074915,0.0001,184800,200.0,,,,,,6.232729,8.080127
924,0.0001,997.5833070278168,-302.158797770799,0.0001,185000,200.0,,,,,,6.269686,7.8233976
925,0.0001,998.5271887779236,-303.88179607363764,0.0001,185200,200.0,,,,,,6.355614,7.934752
926,0.0001,999.4612390995026,-302.28217012416025,0.0001,185400,200.0,,,,,,6.4600825,8.080356
927,0.0001,1000.443078994751,-298.41924904748464,0.0001,185600,200.0,,,,,,6.3477864,8.122951
928,0.0001,1001.3857889175415,-301.2514502698018,0.0001,185800,200.0,,,,,,6.2194633,7.842912
929,0.0001,1002.3262760639191,-306.24188919209956,0.0001,186000,200.0,,,,,,6.2904525,8.063379
930,0.0001,1003.2613620758057,-297.7316346445162,0.0001,186200,200.0,,,,,,6.222617,8.012783
931,0.0001,1004.1944646835327,-300.7739951194405,0.0001,186400,200.0,,,,,,6.310133,7.886806
932,0.0001,1005.1318626403809,-304.304742559438,0.0001,186600,200.0,,,,,,6.3035455,8.010614
933,0.0001,1006.0545070171356,-304.1676502086373,0.0001,186800,200.0,,,,,,6.3008704,8.044578
934,0.0001,1007.0505311489105,-304.12645633828447,0.0001,187000,200.0,,,,,,6.281476,7.9238806
935,0.0001,1007.9946665763855,-299.13584042056493,0.0001,187200,200.0,,,,,,6.21453,7.7720537
936,0.0001,1008.9392232894897,-302.3946937710322,0.0001,187400,200.0,,,,,,6.287912,7.648114
937,0.0001,1009.8727841377258,-302.25124554012467,0.0001,187600,200.0,,,,,,6.24431,7.7381477
938,0.0001,1010.8109240531921,-298.57152181694255,0.0001,187800,200.0,,,,,,6.2560725,7.9695635
939,0.0001,1011.774364233017,-302.42430496438465,0.0001,188000,200.0,,,,,,6.2318687,7.732877
940,0.0001,1012.7513082027435,-302.8853231174203,0.0001,188200,200.0,,,,,,6.3763933,7.87134
941,0.0001,1013.6802501678467,-306.07082662192636,0.0001,188400,200.0,,,,,,6.2159166,8.039813
942,0.0001,1014.5954358577728,-297.30721757570996,0.0001,188600,200.0,,,,,,6.274954,8.015271
943,0.0001,1015.5362300872803,-297.0931746509432,0.0001,188800,200.0,,,,,,6.34245,7.7759705
944,0.0001,1016.4815182685852,-306.2705390525747,0.0001,189000,200.0,,,,,,6.256263,7.966775
945,0.0001,1017.4067189693451,-302.2715136098159,0.0001,189200,200.0,,,,,,6.327177,7.888597
946,0.0001,1018.3409039974213,-298.7039049467534,0.0001,189400,200.0,,,,,,6.289975,8.111319
947,0.0001,1019.3377814292908,-303.6959353617484,0.0001,189600,200.0,,,,,,6.35459,7.905504
948,0.0001,1020.2862238883972,-300.72093576255986,0.0001,189800,200.0,,,,,,6.386509,8.040574
949,0.0001,1021.227371931076,-300.3873167233928,0.0001,190000,200.0,,,,,,6.3642626,8.007688
950,0.0001,1022.1608784198761,-293.8344832949734,0.0001,190200,200.0,,,,,,6.4071517,8.148082
951,0.0001,1023.0937309265137,-294.3226494927367,0.0001,190400,200.0,,,,,,6.4303236,7.967033
952,0.0001,1024.036216020584,-298.8219819221972,0.0001,190600,200.0,,,,,,6.273544,8.183953
953,0.0001,1025.001631975174,-296.37205263099975,0.0001,190800,200.0,,,,,,6.34667,7.9636583
954,0.0001,1025.9380452632904,-299.6951617586962,0.0001,191000,200.0,,,,,,6.298429,8.047323
955,0.0001,1026.8868787288666,-295.5632574943979,0.0001,191200,200.0,,,,,,6.270548,7.9206505
956,0.0001,1027.8308219909668,-303.6800561528847,0.0001,191400,200.0,,,,,,6.2986426,8.049549
957,0.0001,1028.7601816654205,-302.4904012996606,0.0001,191600,200.0,,,,,,6.281686,7.966421
958,0.0001,1029.691166639328,-301.0866659605281,0.0001,191800,200.0,,,,,,6.2891765,7.834479
959,0.0001,1030.6370921134949,-301.539115095062,0.0001,192000,200.0,,,,,,6.288226,7.8366146
960,0.0001,1031.6343960762024,-301.84329900375667,0.0001,192200,200.0,,,,,,6.3089314,8.040803
961,0.0001,1032.586133480072,-295.5101448674546,0.0001,192400,200.0,,,,,,6.427417,7.851897
962,0.0001,1033.512972354889,-296.96884903855346,0.0001,192600,200.0,,,,,,6.3820786,7.988225
963,0.0001,1034.4592535495758,-304.0851284220364,0.0001,192800,200.0,,,,,,6.356098,8.182903
964,0.0001,1035.3989613056183,-299.1314360611867,0.0001,193000,200.0,,,,,,6.382403,8.168381
965,0.0001,1036.3350393772125,-304.3916275093329,0.0001,193200,200.0,,,,,,6.359244,7.766831
966,0.0001,1037.2683806419373,-301.3880632726967,0.0001,193400,200.0,,,,,,6.20239,7.9938297
967,0.0001,1038.2474303245544,-303.4331388301379,0.0001,193600,200.0,,,,,,6.359005,8.029465
968,0.0001,1039.1865711212158,-296.26697386615746,0.0001,193800,200.0,,,,,,6.2472253,7.944212
969,0.0001,1040.1254148483276,-299.148409056752,0.0001,194000,200.0,,,,,,6.2913337,7.908273
970,0.0001,1041.0674002170563,-302.28129227922074,0.0001,194200,200.0,,,,,,6.3123283,7.868909
971,0.0001,1042.0101203918457,-304.56430033474993,0.0001,194400,200.0,,,,,,6.302266,7.9023914
972,0.0001,1042.947250366211,-299.6377168228125,0.0001,194600,200.0,,,,,,6.2634983,7.967346
973,0.0001,1043.9480109214783,-296.89274752977786,0.0001,194800,200.0,,,,,,6.229884,8.259989
974,0.0001,1044.8716118335724,-298.7621153940481,0.0001,195000,200.0,,,,,,6.316055,7.7626605
975,0.0001,1045.814415216446,-300.17990224428723,0.0001,195200,200.0,,,,,,6.1849318,8.036919
976,0.0001,1046.7582786083221,-303.8850279802696,0.0001,195400,200.0,,,,,,6.285656,7.6996984
977,0.0001,1047.7164244651794,-297.2678938647192,0.0001,195600,200.0,,,,,,6.2135835,7.698559
978,0.0001,1048.6909523010254,-306.5656246943981,0.0001,195800,200.0,,,,,,6.303325,8.034917
979,0.0001,1049.6443963050842,-305.42153719312137,0.0001,196000,200.0,,,,,,6.383007,7.76877
980,0.0001,1050.5833806991577,-301.143821459317,0.0001,196200,200.0,,,,,,6.37428,7.995606
981,0.0001,1051.5278995037079,-307.6099478868995,0.0001,196400,200.0,,,,,,6.214558,8.031715
982,0.0001,1052.4559080600739,-304.33713715468326,0.0001,196600,200.0,,,,,,6.255125,7.857836
983,0.0001,1053.4069390296936,-308.3642804628542,0.0001,196800,200.0,,,,,,6.3499236,7.927776
984,0.0001,1054.3915474414825,-302.6066195068637,0.0001,197000,200.0,,,,,,6.3187084,7.892716
985,0.0001,1055.3321890830994,-299.1426022049592,0.0001,197200,200.0,,,,,,6.27815,8.059185
986,0.0001,1056.271258354187,-305.4344852058437,0.0001,197400,200.0,,,,,,6.2786493,8.015293
987,0.0001,1057.2081289291382,-299.3717660481299,0.0001,197600,200.0,,,,,,6.335303,7.892591
988,0.0001,1058.1448075771332,-300.7476260914061,0.0001,197800,200.0,,,,,,6.2818165,8.058231
989,0.0001,1059.0852925777435,-303.4818651246131,0.0001,198000,200.0,,,,,,6.3774395,8.004274
990,0.0001,1060.010735988617,-302.224481568163,0.0001,198200,200.0,,,,,,6.2537117,8.1050415
991,0.0001,1060.9429547786713,-297.7123942790526,0.0001,198400,200.0,,,,,,6.325662,7.9950976
992,0.0001,1061.8744666576385,-295.5758858679962,0.0001,198600,200.0,,,,,,6.4210167,7.9531593
993,0.0001,1062.8578379154205,-300.95531496587193,0.0001,198800,200.0,,,,,,6.240697,8.084768
994,0.0001,1063.794662952423,-302.48803174263895,0.0001,199000,200.0,,,,,,6.2635193,7.9153185
995,0.0001,1064.7282466888428,-296.42302143734753,0.0001,199200,200.0,,,,,,6.388884,7.679553
996,0.0001,1065.6576035022736,-297.0901914220344,0.0001,199400,200.0,,,,,,6.344421,8.007313
997,0.0001,1066.5881226062775,-289.14068855556167,0.0001,199600,200.0,,,,,,6.3651037,8.138792
998,0.0001,1067.5375118255615,-299.70177839265335,0.0001,199800,200.0,,,,,,6.379497,8.202771
999,0.0001,1068.5392677783966,-302.8052813539004,0.0001,200000,200.0,,,,,,6.4513383,7.79291
1000,0.0001,1069.4736864566803,-297.82853946544134,0.0001,200200,200.0,,,,,,6.380547,7.970799
1000,,,,,,,,,0.8774467777978152,0.82735486421637,200200,,
1001,0.0001,1076.9763395786285,-298.98118504654997,0.0001,200400,200.0,,,,,,6.418516,8.047467
1002,0.0001,1077.9926233291626,-302.7129835427247,0.0001,200600,200.0,,,,,,6.4149694,8.092599
1003,0.0001,1078.9341547489166,-299.8537988085241,0.0001,200800,200.0,,,,,,6.3253465,8.1725
1004,0.0001,1079.8620655536652,-301.46609866481975,0.0001,201000,200.0,,,,,,6.3525133,7.8156414
1005,0.0001,1080.8017230033875,-299.6349224748237,0.0001,201200,200.0,,,,,,6.4802413,7.737167
1006,0.0001,1081.761735200882,-300.0901785997947,0.0001,201400,200.0,,,,,,6.427166,8.027552
1007,0.0001,1082.695240020752,-296.79293011212945,0.0001,201600,200.0,,,,,,6.4010463,8.13781
1008,0.0001,1083.637329339981,-300.2368207049669,0.0001,201800,200.0,,,,,,6.4266176,7.9977126
1009,0.0001,1084.567594051361,-301.671939082563,0.0001,202000,200.0,,,,,,6.41104,8.250966
1010,0.0001,1085.5065853595734,-301.83934522085053,0.0001,202200,200.0,,,,,,6.4358435,7.9241724
1011,0.0001,1086.4488158226013,-301.0115766892084,0.0001,202400,200.0,,,,,,6.4338765,7.896239
1012,0.0001,1087.379930973053,-306.72551208802463,0.0001,202600,200.0,,,,,,6.5019875,8.125315
1013,0.0001,1088.3243579864502,-300.8257520811794,0.0001,202800,200.0,,,,,,6.453383,7.9518604
1014,0.0001,1089.2552361488342,-300.9966272331896,0.0001,203000,200.0,,,,,,6.45073,7.996815
1015,0.0001,1090.2475810050964,-300.24714864196125,0.0001,203200,200.0,,,,,,6.4612036,8.047545
1016,0.0001,1091.200788974762,-302.02718285000935,0.0001,203400,200.0,,,,,,6.3638945,8.199762
1017,0.0001,1092.1367101669312,-298.9766979509314,0.0001,203600,200.0,,,,,,6.4432707,7.935469
1018,0.0001,1093.079865694046,-300.3628050711161,0.0001,203800,200.0,,,,,,6.4408736,8.197721
1019,0.0001,1094.0139997005463,-300.2219434907899,0.0001,204000,200.0,,,,,,6.379173,7.9878798
1020,0.0001,1094.9597976207733,-296.4123948708756,0.0001,204200,200.0,,,,,,6.4192977,8.277139
1021,0.0001,1095.9285111427307,-299.535331439691,0.0001,204400,200.0,,,,,,6.4951525,8.021858
1022,0.0001,1096.8686738014221,-297.5451622326275,0.0001,204600,200.0,,,,,,6.4415703,8.095246
1023,0.0001,1097.7951176166534,-301.23680289573264,0.0001,204800,200.0,,,,,,6.4068947,7.9405904
1024,0.0001,1098.7347702980042,-297.8615129368269,0.0001,205000,200.0,,,,,,6.451787,8.0168705
1025,0.0001,1099.6823754310608,-304.78131322111216,0.0001,205200,200.0,,,,,,6.4790745,7.9895353
